flood,lulc,Density_River,Density_Road,Distan2river,Distan2road_met,aspect,curvature,dem,flowDir,slope,twi,NDVI,rainfall
1,0.2857142857142857,0.21259842519685038,0.06159043692089524,0.41098413389926614,0.2064254839904264,0.048254629126032546,0.5238095028463804,0.25258044930176077,0.0,0.08488612455769508,0.1774804636364162,0.372233622748919,0.07809964871089276
1,0.0,0.15464566929133858,0.0063658734056300055,0.40071776707158957,0.27720824417451123,0.29395150101118184,0.6428571249336552,0.6618093503339405,0.007874015748031496,0.4273746465279166,0.043454891103428345,0.9274981538752943,0.2946222194061304
1,0.2857142857142857,0.1732283464566929,0.16282511439993347,0.432703208880057,0.10762390126598449,0.1935494702117599,0.49999998018982944,0.3381906496660595,1.0,0.5198422617916304,0.12270134219371118,0.8911069491433032,0.8600356549411797
1,0.42857142857142855,0.12614173228346456,0.0006290724100142445,0.33078867360869,0.4756530736235561,0.35482907586194645,0.5714285525617423,0.273224043715847,0.0,0.0479600384418967,0.28089987798214133,0.2867197628302923,0.1677124361963929
1,0.0,0.06393700787401574,0.02885741977635522,0.43012550544273365,0.013225767756960681,0.4417638074603241,0.4047618829602356,0.663023679417122,0.007874015748031496,0.3511062994468399,0.15882384262019195,0.8862269898407564,0.33580896733884763
1,0.0,0.1748031496062992,0.04167421152231705,0.2234187218509939,0.10840197815384682,0.906801169019431,0.6190476022771042,0.21979356405585915,0.2440944881889764,0.1443543112438416,0.16122793679700154,0.6274398211889511,0.18215099914558514
1,0.0,0.04,0.12466476680419497,0.2780985021131483,0.14165188683193025,0.271137252116156,0.5476190277040613,0.2034001214329083,0.0,0.3204887789657047,0.04956095510739163,0.9476068679951344,0.8594062115668808
1,0.0,0.2110236220472441,0.1702631446432754,0.21359886221947202,0.022800276844631925,0.060416324426201484,0.3571428310437435,0.07953855494839102,0.49606299212598426,0.29162248437781474,0.229289282490154,0.7732995810132517,0.6722123195435615
1,0.0,0.305511811023622,0.007776168420506511,0.137438327408025,0.33492030530623595,0.1573745318705421,0.5952380774194233,0.3570127504553734,0.49606299212598426,0.2516838368847189,0.3878771438869196,0.8356758084121572,0.5405460513987077
1,0.0,0.124251968503937,0.33057202637105076,0.3835770283446048,0.03615340288586696,0.38687028679380986,0.5714285525617423,0.1493624772313297,0.0,0.43481553343502966,0.13406684138928496,0.8679524964277955,0.9354858238664409
1,0.0,0.20157480314960627,0.05422374180418862,0.3238029332124574,0.07674669880317161,0.3715035974097761,0.5238095028463804,0.21979356405585915,0.0,0.35561076505324185,0.054729893458409624,0.7808889986736472,0.45223039815981647
1,0.42857142857142855,0.5889763779527558,0.6470992530847227,0.02413202432457078,0.007174927013258904,0.8571041628280236,0.5238095028463804,0.00546448087431694,0.023622047244094488,0.054673884300798746,0.2820170385293257,0.5954293498750065,0.6495418028189466
1,0.0,0.2629921259842519,0.05221629668474804,0.020117649266867505,0.11644383647068558,0.7271056945853489,0.7380952221632491,0.2434729811778992,0.11811023622047244,0.2720183979017269,0.04779440012913077,0.59654557393399,0.4368932125882032
1,0.0,0.03385826771653543,0.00932151868280045,0.5706520265767756,0.30655821146852247,0.5022610070083448,0.5952380774194233,0.4936247723132969,0.2440944881889764,0.0575382001887388,0.16019851978244198,0.5675368427991613,0.5232909484015271
1,0.0,0.27401574803149603,0.0007864492188404031,0.3050816225202286,0.4651307987843881,0.10095244226495849,0.8571428288426135,0.4335154826958106,1.0,0.3912059409753268,0.048475400917758385,0.8208129392324358,0.3744849921922226
1,0.2857142857142857,0.41417322834645665,0.07865601663666104,0.09815255692552045,0.1723687332006216,0.48163941877579286,0.5238095028463804,0.23375834851244687,0.05511811023622047,0.22003668176687285,0.14141004419781084,0.8562639135716502,0.763327620355294
1,0.0,0.0,0.8367125491379916,0.6483952376862879,0.004450154594396972,0.19581844124822684,0.5714285525617423,0.4602307225258045,1.0,0.2570435975070612,0.1417817948939175,0.5264734576537503,0.10375917582082425
1,0.0,0.49291338582677163,0.0705511949398264,0.018335558049158353,0.0033822928927479544,0.17880199927630014,0.5714285525617423,0.08136004857316333,1.0,0.04290145628019283,0.17694130976499586,0.551779859627427,0.6323629910484859
1,0.0,0.01779527559055118,0.019585032727294924,0.5342905298766918,0.1226553707512498,0.7022554571629634,0.5714285525617423,0.31633272616879177,0.11811023622047244,0.3338182917981255,0.058544606489933246,0.8712078845409816,0.7995677258401411
1,0.0,0.3275590551181102,0.04063547563999238,0.32014185857328886,0.15545674802104384,0.32137542373069483,0.6190476022771042,0.5822707953855495,0.0,0.4659983406851119,0.2444235891604477,0.855919285074893,0.1893874176184909
1,0.7142857142857143,0.39999999999999997,0.16413289008577991,0.0040759595899849685,0.009156227965932913,0.6271325280877674,0.5476190277040613,0.012750455373406194,0.49606299212598426,0.0948047784632827,0.13167280792398137,0.38748790159492874,0.7305587453092688
1,0.0,0.06913385826771654,0.05262109556899105,0.4195444365895324,0.16211096942186698,0.609538963244484,0.5238095028463804,0.4972677595628415,0.05511811023622047,0.06139732823859758,0.21805728996170556,0.8006430200067881,0.4278412503871235
1,0.0,0.2992125984251969,0.21146107019793037,0.0020379797949924843,0.044890711027251215,0.7769024037490314,0.5476190277040613,0.2647237401335762,0.05511811023622047,0.2720183979017269,0.07073128420194706,0.3518453501728229,0.1011715094529955
1,0.0,0.11795275590551181,0.06690210854978804,0.3195405122931901,0.03689669564112076,0.32897488250977325,0.6666666519924662,0.08743169398907104,0.0,0.24539707454852253,0.07437643493603878,0.810463138834669,0.6439982793312589
1,0.42857142857142855,0.7039370078740157,0.6442799143141764,0.023574220671714413,0.0023101489719244495,0.2525179648494993,0.5476190277040613,0.0036429872495446266,0.023622047244094488,0.019192837924269793,0.32485988915370123,0.3312204570189425,0.8958143655951997
