flood,den_riv,den_road,dis_riv,dis_road,ndvi,aspect,curvature,dem,flow_dir,lulc,rainfall,slope,twi
1,0.6783536585365854,0.7168279572743942,0.007290787719189441,0.004801799638470915,0.5717905325619672,0.22107603150090716,0.39473684210526316,0.009259259259259259,0.0078125,0.42857142857142855,0.7974288470374687,0.029317465269155123,0.3193071723378872
1,0.25762195121951215,0.27549521712693176,0.08994108365757485,0.023246929008460843,0.7681160916463505,0.26465489504182577,0.3618421052631579,0.42592592592592593,0.03125,0.0,0.4390966084613263,0.1493983883562017,0.17290398560170034
1,0.3079268292682927,0.3602648246290274,0.11848763162791001,0.004467471700067941,0.19794160375913136,0.8766465627936662,0.4342105263157895,0.0023148148148148147,0.5,1.0,0.6739360485308297,0.03252373771696512,0.38645674251930945
1,0.19207317073170732,0.24682910225623822,0.23536683017469873,0.01024019368938126,0.4966896790081,0.7907469899813169,0.34210526315789475,0.37191358024691357,0.125,0.42857142857142855,0.4368880767945332,0.09469785138504128,0.2486246316067307
1,0.2682926829268293,0.16910322338907763,0.018067170016255598,0.0,0.693744044122351,0.5127108203209114,0.4342105263157895,0.0470679012345679,0.03125,0.0,0.6255092007486179,0.08634137092190047,0.3533074208085011
1,0.5487804878048781,0.3056022245718096,0.002193118259475904,0.007202847159994151,0.8073913978241178,0.06713167958213033,0.5592105263157895,0.1381172839506173,0.5,0.0,0.24594747879421733,0.04378018824205935,0.6414886205564411
1,0.288109756097561,0.12767458555245065,0.13402762023593467,0.04610824804950858,0.3754701429693727,0.18011381646583047,0.2894736842105263,0.5162037037037037,0.015625,0.2857142857142857,0.15857027015624847,0.5691463784804341,0.34435929160192535
1,0.5945121951219512,0.16421894923113067,0.08900157210891904,0.010245264761779624,0.6111698286058075,0.7328244547993543,0.3684210526315789,0.2037037037037037,0.125,0.2857142857142857,0.10104290273627424,0.14429275443570422,0.24853338131528827
1,0.19512195121951217,0.2578187939878158,0.2637026449620703,0.008488636439011155,0.2990579862817073,0.5021298350178911,0.42105263157894735,0.35108024691358025,0.015625,0.42857142857142855,0.4289404723605207,0.022999769987272926,0.4310125053743759
1,0.9192073170731707,0.18558459746712547,0.007290752629294025,0.006646370795676686,0.28084945766030833,0.08337742181242017,0.45394736842105265,0.14660493827160495,0.015625,0.2857142857142857,0.18528614167547064,0.05917012665702434,0.3600809834733004
1,0.5975609756097561,0.1554542286488185,0.09649720627309405,0.022006164250945277,0.33674948787414155,0.8138945650520854,0.4407894736842105,0.08333333333333333,0.125,0.2857142857142857,0.5866991955910268,0.10552556125667706,0.33140069816219925
1,0.1722560975609756,0.0893948661759572,0.30502021137173746,0.004799861860260764,0.32813272202451826,0.4215265945438073,0.4144736842105263,0.17669753086419754,1.0,0.42857142857142855,0.23531165232192733,0.05917012665702434,0.34921848565670116
1,0.5015243902439024,0.49049275089219674,0.07450808862891538,0.0016977272878022313,0.7674870598850853,0.01497707513754335,0.40131578947368424,0.4567901234567901,0.015625,0.2857142857142857,0.181857853916266,0.07490694090079084,0.3568509892642438
1,0.29878048780487804,0.0,0.31885939070884856,0.6144238765861118,0.5151615655424324,0.655556410625023,0.24342105263157895,0.4660493827160494,0.03125,0.0,0.44494802864395067,0.35602066049524855,0.166923053477962
1,0.17073170731707316,0.03269967999785355,0.2187001601078484,0.030258856846674207,0.4066982735959068,0.18463964860454787,0.4342105263157895,0.2824074074074074,0.0078125,0.42857142857142855,0.31582482580974164,0.06942741437299053,0.36637316913438
1,0.34756097560975613,0.6448808548116224,0.11785843104101111,0.004801897790806499,0.05730964754251129,0.4162302344635619,0.25,0.0015432098765432098,0.0078125,1.0,0.8921770777181965,0.0670112558192341,0.33672440539945514
1,0.23628048780487804,0.04599617070649748,0.06422436234315633,0.22037350319662338,0.0,0.0,0.4342105263157895,0.1558641975308642,0.03125,1.0,0.3360734184536167,0.0,1.0
1,0.4893292682926829,0.38159695328754867,0.03005364469767199,0.0024009488954032493,0.41080197310885763,0.6495232513023333,0.42105263157894735,0.004629629629629629,0.03125,0.42857142857142855,0.7883191299603178,0.05747299368112383,0.205137245977089
1,0.2225609756097561,0.46043440673561314,0.22422379927274153,0.004801897790806499,0.630514266889599,0.29668771302719543,0.5328947368421053,0.012345679012345678,0.0078125,0.0,0.6937343641219481,0.08363072378848266,0.463092289505087
